,business_id,cool,date,funny,review_id,stars,text,useful,user_id
349,y-Zbg19VSb-k15A_yzruYg,3,2010-11-15,0.0,urhz69ahF0pVy0IbI1PMeg,3.0,"Before we decided to wander through the AGO yesterday morning, we stopped into Frank for brunch. The server was awkward, stiff and extremely formal (in a way that seemed unnatural), but overall very attentive and helpful, so I wont hold her attempts at trying too hard against her.

Frank has a vegan dish on their brunch menu, the roasted shiitake mushrooms with heirloom squash, which was nice to see. The server suggested a slightly more substantial dish the chef could make for us with braised lentils and eggplant (also with heirloom squash and tat soi salad). It was phenominal.

Beautiful presentation, and absolutely delicious.  But, with phenominal food, comes a phenominal price tag, so that part was an unpleasant surprise.",1.0,YgavGxfAdjhkkbwlAY_9ZQ
350,edf1UxWW9-7u_f35kbvEwQ,0,2014-08-28,0.0,9lhodxDU2rSKsY3ni0CCFQ,3.0,"I'd suggest any of the adults here check out one of Legoland's Adult Nights (which happen on the last Wednesday of every month), where you can enjoy a kid free Legoland. I don't know what it looks like during the regular days, but considering there were kids that didn't want to leave the park today, there must be lots of them. Happy to skip that. 

We booked adult night tickets in advance online, so it was a bit cheaper than getting them at the door, and while it still felt a bit expensive, I did spend around 2 hours running around the park and having fun on rides (there are two of them), playing games, and building cars (and then racing them) with LEGO, and building minihouses with duplo, so overall I had a good time. I also liked the miniatures exhibit of Toronto's downtown and area.

All of the staff was all friendly as well.

The thing is - Legoland is small, and there isn't *that* much to do. We finished with everything quite quickly, and found ourselves wondering what else is there...

It's in Vaughn Mills (a mall), at entrance 4. 
Go on adult night.",2.0,YgavGxfAdjhkkbwlAY_9ZQ
351,3ycYtMXIAMz7SSyFUfSppA,4,2010-11-17,0.0,AnPjCb40a6zeTM_55kEctw,4.0,"I snuck in here when it started to rain and wandered around looking at more Barbapapa stuff than I'd seen even when I was a child, adorable little baby products, cookbooks aplenty and the most beautifully unnecessary (albeit potentially useful) kitchen accoutrements and accessories.

I loved this store. Couldn't help making a little list in my head of all the things I wanted.

One of the folks at the cash was pleasant and even held the door open for me when I was coming in; the other one was pretty much off in her own world. Though this was fine with me, since I just wanted to browse the store in peace, and they didn't seem to care that I had been in there for a considerable amount of time.",5.0,YgavGxfAdjhkkbwlAY_9ZQ
352,d84_mtSFHt8xgYTly2T-9A,2,2010-10-20,0.0,FEtMyYYTSQyOArTSrFSrHA,3.0,"A friend and I some time to kill before seeing a movie at the Scotiabank Theater so we went to Sushi Time and grabbed a bite to eat.

We ordered edamame as an appetizer and a few orders of cucumber and avocado maki. Well, we got our maki first, and it was good. It was a bit on the big side and loosely wrapped, but on the bright side, the avocado and cucumber were fresh. The edamame appeared after we had finished about half of the maki.

The service was friendly and we got our order quickly, but at the end of the meal we waited about ten minutes for a bill. Every moment one of the staff would go by we'd try and wave at them, but they'd come rushing past us. 

Overall it was okay. It's a decent spot to go before a movie, but I probably wouldn't seek it out on at any other time.",2.0,YgavGxfAdjhkkbwlAY_9ZQ
353,RNu4p38Eh8TmFzqcwS8KFA,2,2011-07-08,1.0,C9Oy7FRDLfaEDmB7tGZGtQ,4.0,"This gym is great. I'm not sure what issues people have with it, but this was my first experience with GoodLife and overall it was extremely positive.

The staff are friendly and helpful, the trainers were friendly, there are loads of treadmills, elliptical machines, bikes and equipment. Some old, some new. The best part about it, is that it is nearly empty.

I think the biggest selling point for me is that it has great change room facilities and amenities. Unlike the Liberty Village location (that is now my regular location), there isn't a mass veto on scented products, and they have lotions, different shampoos, hair spray, gel, deodorant, etc. There is a hot tub, sauna and steam room, and more than enough showers.

I liked it, now it's just too far out of the way to visit.",1.0,YgavGxfAdjhkkbwlAY_9ZQ
354,c6f8wBjPLDzyubEBqgcMnw,1,2012-11-14,0.0,3pPmYHmobYxEBUJqw7CvgA,5.0,"I went back here this weekend and had a pretty great time. The staff are friendly, the cafe was busy but the line moved quickly, and our soy lattes were delicious.

I still love this place, and I still wish I was closer to them because I'd drink their coffee more often. Staff are so nice, and seem to like working there and with each other. That makes a huge difference to the whole coffee experience. 

There are no vegan baked goods, but it doesn't matter, because their coffee is good enough to stand alone. (though you know... I wouldn't be sad if there was a vegan cookie or two someday...)",2.0,YgavGxfAdjhkkbwlAY_9ZQ
355,e2r5_zNwNu4kVBnpFRv0AQ,0,2012-11-14,0.0,XUfHQ65W_GmPm1oGW1UJkQ,3.0,"Before I finally moved to Toronto I stayed at the Fairmont Royal York. 

The main lobby was of course beautiful as most Fairmont Hotels are, but the hotel room was tiny. But the bed was comfortable and the room was spotless, and really - I just wanted to have a good nights rest in somewhere a bit fancier than a typical hostel stay.

Things that are great:
- Location location location.
- Products in the bathroom.
- Service was friendly.",3.0,YgavGxfAdjhkkbwlAY_9ZQ
356,jIzygnVmajEXYmfsBNY_Gw,0,2016-09-13,0.0,-VegTMVHzxYe2pWUUOtZ8w,5.0,Good tacos here. Its in North phoenix if you live far it wort it going you won't regret it. I tried there tacos and they are bomb. Highly recommend,0.0,OHhFN14jFGmjPmCOph12vQ
357,5fM69_oyGPAtrvR7bSGVOg,1,2016-09-08,0.0,eRjmNpymCCRvN43nmEy-lg,5.0,Good place to go grab a dessert! I think is the best  place to get a true Mexican raspado! They are always busy since its a small place but is worth it going,1.0,OHhFN14jFGmjPmCOph12vQ
358,MYExA8lcXaHYXuAPlGBWUg,0,2016-09-08,0.0,JDgO0ICb93RpLx-mq3BiBA,5.0,First time ever going to an event  to Phoenix Symphony. I got free tickets my a friend I wasn't planing to go but did;t want to wast them. I ended up going and I have no regrets I love it. I high recommend going,0.0,OHhFN14jFGmjPmCOph12vQ
359,1yIedrVRAfAtsG2Fk0p9Fw,0,2016-09-10,0.0,Pyv-2NO0IF_M3WpHE1YxHg,5.0,"I was nervous to try a new place to do my nails, as soon as I walk in they greeted me. The staff were great and polite. I recommend this nail place.",0.0,OHhFN14jFGmjPmCOph12vQ
360,l683preTG0GIk9XMaHAUNA,0,2016-09-13,0.0,F_9Jcggf4VKwFbnRkh6w1A,5.0,"Have you ever tried real fresh Mexican bread, well this is the right place. Its just the corner of my work its in the southern east corner of 32st  and Thomas. I usually go  around 7pm to 8pm that when they have warm bread. They also have fresh food it  might not be cheap but its very good and fresh.",0.0,OHhFN14jFGmjPmCOph12vQ
361,WzrMNz9eUF78RgZGDTS8xg,0,2016-09-10,0.0,wbrJ6ymAvVJBGmCavo7fgw,5.0,"I love the sweet and sour combo the food is fresh and hot. Great place to go each lunch, they are fast and courteously. They are clean and friendly I highly recommend this place.",0.0,OHhFN14jFGmjPmCOph12vQ
362,Wijq97TO27mhi_OG-xaW-w,0,2010-09-03,0.0,oLQyEOmsGx4Tb06PO6wMwg,5.0,"Top quality food here! We were staying in filey about 10 miles away and spotted this place but was busy so we drove back the next day and we were so glad we did. This has THE BEST fish & chips ever! And a top quality service too! Give yourself a treat and make sure you go, we will the next time we are over that way, thanks the 3 from Morecambe",0.0,EXVQS5nz4lepwRy8QJq50A
363,4JNXUYY8wbaaDmk3BPzlWw,0,2012-06-10,0.0,wl8BO_I-is-JaMwMW5c_gQ,4.0,"I booked a table here for brunch and it did not disappoint, it was a great experience and more relaxed I feel that the pricy dinner menu would of been, with the same outdoor table overlooking the Bellagio fountains and the Paris hotel. Eggs Benedict for me was fab and some other good options on the menu. 
I told them we were celebrating a birthday and got a chocolate cake with a candle brought out which I was pleased to find was not included on our bill at the end!",0.0,fo4mpUqgXL2mJqALc9AvbA
364,sdYkVaTy7EJwUkO8Ie_qPg,0,2017-07-17,0.0,1d4kSfyD-VkRMiq7DbmmZQ,5.0,"What a great find for a quick lunch. The place was packed on a Monday afternoon,  but barely any wait even though there was a line. The roti chicken was delicious, along with the crispy yucca fries and a side of sweet plantains. Be sure to try all the pepper sauces the are all very flavorful and really complement the dishes nicely!",0.0,JaX7_FD-oO4V5kbixx01rw
365,5mmF-H_4emxvultbneKFWQ,0,2012-10-17,0.0,wnojnTpteq7um67mivbfag,1.0,Average food - had the worst service last night from a young man.  We were the only table in the restaurant at 8:15 - our server was rushing us out,1.0,Eirm5Cv1Mk4pyJfi_LprbA
366,8jHLEXfoy3Q9TdvJYvtWvg,0,2014-08-05,0.0,kcHtpyK7v0BIoXZKUZ5sWw,1.0,I had a 7:30 reservation on a Monday night.  I did not get seated until 8:15.  At 9:00 no chef had come to cook for us. I had already complained to the manager once and he did nothing. Finally my family had to leave as we had hungry young children.  I am so disappointed and will never go here again.,0.0,Eirm5Cv1Mk4pyJfi_LprbA
367,I-5qHCVwT7k_KH67-YOx3A,0,2009-06-29,0.0,JRI9Cc0PVbMX6nN8EQsWIg,4.0,I love Cheesecake Factory period but The District location is my ultimate fave in Vegas.,0.0,AuIK5tF2GjO7SftHawTLKw
368,Zrx25j1M794Nh8fUGB8E9A,0,2013-10-08,0.0,0FcdLS7o6pQ4WPFooisfbg,4.0,"I love TGIF ever since but I never wrote a review.  The food is good, the dessert is not to miss and their happy hour on drinks is cherry on top.  This one inside The Orleans is great place to dine after or before going to the movies or bowling (or to gamble for the gamblers).",1.0,AuIK5tF2GjO7SftHawTLKw
369,4tWF2w6jP2LNK2xTVNEMFw,0,2009-08-06,0.0,_wzBkx7HCHcpdSAf-oX0Ug,4.0,Could be the best Mexican cuisine I've ever had in Vegas?! Coconut margarita is liquid nirvana.,0.0,AuIK5tF2GjO7SftHawTLKw
370,1Vn_lex3LGGwuTo-xeJnww,1,2009-10-03,0.0,gBKDf27W9LAysSANwH_cEA,5.0,"I love froyo and Yogurtland makes it a dream come true.
This is my fave venue since the ambiance is cozy and relaxing due to plenty of tables and chairs to unwind unlike the one in Town Square.  
Service is definitely friendly and warm.

Overall ~ I am a big fan!!",1.0,AuIK5tF2GjO7SftHawTLKw
371,JTSk0BCHw-uusHO4snGePA,0,2013-07-30,0.0,kcUIeVskF2zAnUSYeqTyAg,4.0,My experience with Portrait Innovation was great!  The prices are stiff but the photographer took her time with the shoot and was patient with my baby boy.  We will come back for a family holiday photo this year and I will make sure to use their coupon (I didn't the last time and paid $180 ~ yikes!).  This place is much better than JCPenney on Grand Canyon.,1.0,AuIK5tF2GjO7SftHawTLKw
372,Zmfq3DVhHdtVChhSxzoUHw,1,2009-10-03,0.0,ceKleTs7hPyWIX4_KpHCZQ,4.0,"Thai food is just delicious but Panna Thai makes it irresistible.  
Food is scrumptious with good portions.  
Ambiance is very private, mellow yet warm & friendly.  
Prices are very reasonable (almost like Thai BBQ).

Overall ~ will be coming back for more!",2.0,AuIK5tF2GjO7SftHawTLKw
373,IcOvxejpd5FLFIkj20Opqg,0,2009-08-06,0.0,9ivLrV6UgjaeabqkEmq4Fg,4.0,The only place where I get yummy red bean or green sesame balls.  Also their steamed pork buns are my favorite.  This is where I order birthday cakes - mocha cake with coconut filling is a must-have!,0.0,AuIK5tF2GjO7SftHawTLKw
374,pybIuTluqRhH_BQ3CJHlLw,0,2013-07-30,0.0,G9Wd0iKSuFyHuEc2sIGK0g,5.0,"The food is absolutely delicious.  The price is a little higher than other good Thai restaurants however you really get every penny's worth, plus the ambiance really takes you to Thailand unlike other restaurant.  You must try and I will definitely come back!",0.0,AuIK5tF2GjO7SftHawTLKw
375,SycXTaA4MeJZuDK4Y1owDQ,0,2009-08-06,0.0,h0m315KtVu2g8YfXc5LA6w,3.0,"I'm not a burger-fries-shake kind of person, however, Islands have delicious burgers and thick shakes.  I would recommend this place.",0.0,AuIK5tF2GjO7SftHawTLKw
376,5shgJB7a-2_gdnzc0gsOtg,1,2009-08-06,1.0,3gWfTCum4nGVnX0FTffBTA,5.0,"One of my favorite hang-out spots in Vegas!  My friends and I been loungin' at Firefly since 2005 and I have nothing but praises to say.  Sangria and Mojitos are smooth plus their calamari and paella are delicious.  As I said, I have nothing but praises!!",1.0,AuIK5tF2GjO7SftHawTLKw
377,UvF68aNDfzCWQbxO6-647g,0,2011-08-25,0.0,0M1gnowzgTpGWRk9gHvEtA,3.0,They have good Vietnamese sandwiches and refreshing Thai Tea with boba.  The service is good but you must remind the cashier if you want to redeem any specials they have for she won't automatically do it for you.,0.0,AuIK5tF2GjO7SftHawTLKw
378,NXNa5OYmN1CNmXwHhDxpRA,0,2015-01-13,0.0,RuQbhgENXUlf28wcv2Cwsw,4.0,"My first time and there was no wait, so plus. Wait staff are friendly & accommodating; the menu is simple and easy to read; price is reasonable less than $10 for a regular size bowl of ramen. i would come back here.",0.0,AuIK5tF2GjO7SftHawTLKw
379,JlPLadwBV3o20GjQwKmXAg,0,2009-08-06,0.0,1eS9M4YeJnykAzcUJQ1o1A,4.0,DJ Paul Oakenfold brought back life to Vegas nightclub scene.  I love Rain but Oakenfold makes all the reason why I keep coming back.  Atmosphere is out-of-this-world with neon lights and glass mezzanine plus add lovely ladies in their pyrotechnics rope dance moves.  Definitely Vegas!,0.0,AuIK5tF2GjO7SftHawTLKw
380,BEplfZTUzYwApjMUaOA12w,0,2009-08-06,0.0,DtBjK1efAKKk4xr-MOtFjw,3.0,Chicken tacos are delish especially their guacamole ~ not so pricey even if it's inside The Venetian.,0.0,AuIK5tF2GjO7SftHawTLKw
381,DzKl51tivGJMLiNsQqf38w,0,2009-08-06,1.0,Cxc_NMKsze-XlmS3dl44mA,3.0,"My friends and I were here in June and they were packed ~ the table wait time was 5 minutes.  Our server was friendly and knowledgable, food is good but it's the dessert that I enjoyed the most.  Price range is very affordable for the food and service that they deliver.  Must place to see!",0.0,AuIK5tF2GjO7SftHawTLKw
382,ZGXd87vme_dDVYqr-HpRQQ,0,2009-06-29,0.0,MrrMGfG7ee6qvoRrWbA9MQ,4.0,My old boss took us out for lunch and we went to Bamboo Bistro.  The ambiance is clean and casual.  The food is delicious however they have a triple-layer dessert that just didn't hit the spot.  Overall it was a pleasant dining experience.,0.0,AuIK5tF2GjO7SftHawTLKw
383,NvKNe9DnQavC9GstglcBJQ,0,2009-08-06,0.0,ddAAYIGyBvgLOg3jPYzCAw,5.0,Grand Lux is the higher end scale of Cheesecake Factory.  Their menus are quiet similar yet very different.  I love all their food especially the chicken flautas and strawberry lemonade topped with creme brulee' dessert.  The only downfall is that it's inside The Venetian resort and I'm not a fan of the strip on my days off. XD,0.0,AuIK5tF2GjO7SftHawTLKw
384,ixAh9crILnJ9tM8LhWFhkw,0,2009-08-06,0.0,1th2vReHW-c2CNvszrRxxg,3.0,"My younger sister suggested Archi's for lunch and I enjoyed the place, however I prefer Thai BBQ better.  Archi's ambiance is pretty, service is good but food is not the most delicious.  Overall experience is fair.",0.0,AuIK5tF2GjO7SftHawTLKw
385,_vHI2zsJp7b02MFJUWJgbw,0,2009-08-06,0.0,B7aHcwapqRxqLEKuYghimw,5.0,"My fave asian bakery in Vegas! Quaint and friendly, good selection of breads, pastries and cakes.  One can never go wrong.",1.0,AuIK5tF2GjO7SftHawTLKw
386,0CB7YB1qRSWLQvMbHw3Fmw,1,2013-10-08,0.0,79Eb56aD3dX0ey-s6IIPGQ,4.0,"My new discovery and new place for boba tea.  I tried their mango fluffy snow with mocha, bananas and condensed milk ~ it was yummy! But I will go with red and mango toppings next time.",1.0,AuIK5tF2GjO7SftHawTLKw
387,lxPWvoHDxgxBXIwfRjtLwg,1,2009-08-22,0.0,E95c6ZlB43GIpAGu2rfzQQ,4.0,"It's been a couple years since the last time I was at Zizzy, but as I recall I had a great experience.  Drinks are fantastic, service is fast and the private karaoke room was pretty cool.  I'll be here again for my friend's birthday this Saturday ~ we'll see if things got better!",1.0,AuIK5tF2GjO7SftHawTLKw
388,OK0ba4X5seibH8oMWh4bhw,0,2009-08-06,0.0,ys7qIpoSMx_tIfbeCKqcxA,4.0,"Definitely my fave sushi restaurant in Henderson.  Ambiance is relaxed and friendly, service is efficient, price range is reasonable, sushi is delicious.",0.0,AuIK5tF2GjO7SftHawTLKw
389,C9ImzBi5fn742ZcAYDww2A,0,2013-07-25,0.0,xMabXlUlIQkmNn2NjnIOlw,4.0,"Food is delicious, price is kinda high for breakfast place but the service is excellent & the ambiance gives an uplifting mood.",0.0,AuIK5tF2GjO7SftHawTLKw
390,ZRe7iIrIRDMMWhrcieMsiQ,0,2009-06-29,0.0,NR16KuBnKwtZjEdlN6Eeug,4.0,"My family and I call this ""Sunday's Best"" because we're almost here after church enjoying refreshing all-natural boba tea.  Red bean, Taro Fresh, Lychee and Coconut and Durian flavors are my fave.",0.0,AuIK5tF2GjO7SftHawTLKw
391,N4BbeIbQNgtUEEMutu9U3w,0,2009-06-29,0.0,ZGfMyCFAYg7PtTF16eSXZg,4.0,"This location is the only one I've been to and I would recommend it.  I usually come for dinner and I would say there's about 10 - 15 minute wait on weekends but the staff is friendly and courteous, the food is good and prices are reasonable.",0.0,AuIK5tF2GjO7SftHawTLKw
392,DYuOxkW4DtlJsTHdxdXSlg,0,2013-10-08,0.0,4GbneGXe15aA4RAidrqb9g,4.0,"BEST happy hour in Vegas!! $3 for a pint of blue moon (and they have a selection of beer) $5 martini (totally delicious) and their appetizers like Jamaican jerk chicken, empanadas and burger sliders are around $5 as well.  A definite must-try if you've never been!",0.0,AuIK5tF2GjO7SftHawTLKw
393,h5a8aJ_Pd71JzUGFA-IaAg,0,2009-08-06,0.0,Jbmccd7w_rPduEsLphMAHw,5.0,"One of my favorite lunch spot whenever I'm craving for some Thai Iced Tea and Thai BBQ chicken.  Restaurant size is quaint but staff is friendly, price is cheap, and food is scrumptious.  Highly recommended for casual lunch!",0.0,AuIK5tF2GjO7SftHawTLKw
394,31cOttU_tML5b6eLLXZfsQ,0,2016-06-13,0.0,jy2hXP_dQmjKnQ-RYitnbg,5.0,"Awesome and very delicious ramen!!! I have eaten here with my family 4 times now, and we all love it (children alike).
They have a great lunch special (11am-3pm cut-off time 2:30pm) for $12.99 you get ramen of your choice, 1 chasu, choice of karaage (fried chicken)-fried rice or 5pc gyoza and 1 lemon sorbet. A really great deal! 
They also have a stamp card if you fall in love with their ramen and decide to eat there more than once. 
Overall one of my new fave ramen place here in Vegas.",2.0,AuIK5tF2GjO7SftHawTLKw
395,0WoQQlMXVIDEgI0xNdENKA,0,2013-07-30,0.0,jaQL4mkn_nJ9qLtDD_PVHA,4.0,I love this place!  The food is good and such a great selection unlike other buffet. This is my first choice buffet off-strip.,0.0,AuIK5tF2GjO7SftHawTLKw
396,gKibp_umj24h3ggID-Akkg,0,2009-10-03,0.0,Jfbl_-2PHqeIcY7BJQyrGA,3.0,"My first time to get my hair cut and I am pleased on how it turned out to be.  Kevin was my hairstylist and he showed me a picture of famous layers and he recommended for some layered side-swooping bangs, at first I was skeptical since I haven't had bangs for a year.  However after the cut was done I decided to get my bangs.  Kevin was very nice about it and did a pretty good job.",4.0,AuIK5tF2GjO7SftHawTLKw
397,n_K2xa_nqzUqaUJa0S_5tQ,0,2009-06-29,0.0,0C52L4Gr4yfqodk1q2IeRg,4.0,"I love this place. 
My girls and I are always here.  Taro balls, snow white snow ice and tea-flavored spiced pork chop are my favorites.",0.0,AuIK5tF2GjO7SftHawTLKw
398,uu5AtMrz_94e8kk4Gixg9Q,0,2011-08-25,0.0,9bA1GBclAfD4MWXYxIj8cw,4.0,One of my fave Filipino fast food restaurants here in Vegas.,0.0,AuIK5tF2GjO7SftHawTLKw
399,L6qd3x0bHymyxub9dF7lIA,0,2009-06-29,0.0,Ku-Hjx5iNEfmqAukQyTMew,5.0,"My girlfriend and I love Chinese food specially lunch specials.  Cafe Noodle does have the best lunch specials.  Price is cheap and food is delicious but like any other Chinese restaurant, customer service is a little off.",0.0,AuIK5tF2GjO7SftHawTLKw
400,ewIXHLlaIfp9U3NrsgilVw,0,2009-08-06,0.0,lt7nl9Zlmlo8Uq175yIVaA,3.0,"My first time to try Brazilian Steakhouse a couple years ago and I went to dine at Yolie's.  Atmosphere is serene and romantic, salad bar is not as articulate as Texas de Brazil, however the food is just the same ~ great steaks, friendly gauchos but not as friendly as TdB's gauchos, price range is reasonable (shelled out $35 for dinner of 1).  I would recommend this place.",0.0,AuIK5tF2GjO7SftHawTLKw
401,iAuOpYDfOTuzQ6OPpEiGwA,0,2009-06-29,0.0,IHiMVpP-MpcKXThaxL977g,3.0,"Memphis BBQ is one of the good BBQ restaurants in Vegas, next to Famous Dave's and Lucille's.  The atmosphere is relaxed and casual, the staff is friendly and available, food is delish and prices are reasonable.  I would recommend this place.",0.0,AuIK5tF2GjO7SftHawTLKw
402,4EbC7eRHHm1AySGi6pC3Tg,1,2011-08-25,0.0,fulJFbt1iO9EVnN3-_Ltiw,4.0,"Niki,my hairstylist was great! She took her time to cut my long hair into layers and showed me how to get different looks with it.  This is my new fave hair salon.",0.0,AuIK5tF2GjO7SftHawTLKw
403,aGDo7GDN5YLvpYykpSLkbw,0,2010-05-13,0.0,hElFA_1A9vpIGoHRNpNHgA,4.0,"My sister was on Oprah for her fabulous job as a Wine Angel, so we decided to celebrate over dinner at Florida Cafe.  I've always wanted to try this place however it's downtown LV and it's quite a drive from my house.  The service is excellent, the food is delicious and the ambience is family friendly. Ohh and everything at such a reasonable price.  Highly recommended!",0.0,AuIK5tF2GjO7SftHawTLKw
404,u3nwislXMKKwkpHAXAArbQ,0,2011-08-25,0.0,8EzblhtDWD1ytBkfmCTK6g,3.0,"The food is good but a lil' pricey, however the restaurant is open until 2am; so that's very convenient.  The service can be better but I'm used to Chinese restaurants, they all kinda have an attitude. You must try their deep fried tofu ~ it's delicious.",0.0,AuIK5tF2GjO7SftHawTLKw
405,vtkJXE_Vdz27rWm6mfAw6Q,0,2009-08-06,0.0,6Txnb3cNmgmlIjr2TXJYXg,5.0,"Best dim sum and authentic Chinese food ~ at one point my family and I called Cathay House ""Sunday's Best"" since we ate here two Sundays in a row.",0.0,AuIK5tF2GjO7SftHawTLKw
406,eZcCFV-8X91ZSnmB9807bw,1,2013-10-08,0.0,FsjndHImYY_nTRBlbqET4A,5.0,"Another all-time fave restaurant in Vegas ~ 

The food selection is tremendous and I end up ordering the same thing almost every time I dine here ~ Pasta Carbonara with chicken or shrimp ^_^ and of course I order a different cheesecake each time because they are all delicious. 

Their happy hour is a definite reason to come back ~ half off appetizers and drinks.",1.0,AuIK5tF2GjO7SftHawTLKw
407,A5Rkh7UymKm0_Rxm9K2PJw,0,2009-08-06,0.0,-kK8CqRPb72BXy-DO9r0zw,4.0,Besides Blue Martini - Yard House is a new hang-out for cocktails spot in Las Vegas.  They have a vast selection of food and libacious drinks.  Music is always blaring so the patio is a good spot if one wants to have a conversation or to people watch.,0.0,AuIK5tF2GjO7SftHawTLKw
408,cPmThZ7Ugpd8eJnIObOy0Q,0,2009-08-06,0.0,uAigBFBHn18WFxObV_xq4g,4.0,"My favorite location, Summerlin right across from Red Rock Resort.  Olive Garden's food is good, but the tiramisu dessert is the reason why I keep coming back.",1.0,AuIK5tF2GjO7SftHawTLKw
409,g8OnV26ywJlZpezdBnOWUQ,0,2009-08-06,0.0,piNQ5bEOWLtf_88ypWMG1Q,4.0,"I haven't been here in about a year and I missed it alot! My younger sister introduced me to Hash House and I fell in-love at first bite.  Ambiance is upbeat yet comfy, staff is friendly, price is reasonable, food is excellent.  Best all-day breakfast restaurant on my list!",0.0,AuIK5tF2GjO7SftHawTLKw
410,j5nPiTwWEFr-VsePew7Sjg,1,2009-10-03,0.0,7CEr51CLC6OCfVNM7i5BSg,4.0,"Overall ~ will come back again

Food, ambiance, price and service is good! 
Food server was a little busy with other guests however she managed to refill my water.  =)
Food is delicious!
Ambiance is relaxed, friendly and very oriental (which I really love!).
For a party of 7, our check came out to be $119.00 ~ very reasonable.",1.0,AuIK5tF2GjO7SftHawTLKw
411,6ANVuBMmpkXpFd5Hzkn4_Q,0,2009-08-06,0.0,lClSjCG4pLlXBDt6_VHftg,3.0,"Red 8 is a nice Asian restaurant inside Encore however the food is okay.  Nothing I'll go crazy about since my palate loves authentic Chinese food.  Ambiance is gorgeous, service is friendly yet can improve for the better, price is ridiculous but what does one expect inside Encore.",0.0,AuIK5tF2GjO7SftHawTLKw
412,UCpUOtvqR-NBWBNVMzJleA,0,2009-08-06,0.0,KQhSpjVqBTTDPiGGzAkoNQ,4.0,A weekend favorite between my girls and I ~ have a mango martini and their Vesuvious chocolate cake.  A girl can indulge after an hour long of cardio workouts. XD,0.0,AuIK5tF2GjO7SftHawTLKw
413,o3u8wbIWViEcNlphlc0szw,0,2012-08-26,0.0,XklBvU2xMQ49JUxN40zW5Q,5.0,I bought a coupon from LivingSocial.com for a steal and the service was amazing.  I would go back here anytime.,0.0,AuIK5tF2GjO7SftHawTLKw
414,Gaq3S9lmjXVcuDCZ8ulppw,0,2009-08-06,0.0,Cn6gKCsMCjapKE0AaPAWBA,5.0,"I just love sushi so I'm biased when it comes to sushi restaurants, however, Oyshi Sushi is my new fave in town! Ambiance is beautiful - they have a big Japanese mural in their private room ~ so lovely to look at.  Service is excellent ~ food is delicious ~ price is reasonable.  Highly recommended!!",0.0,AuIK5tF2GjO7SftHawTLKw
415,3ZHyw0d8mk0HOEP7v4fW1A,0,2011-08-25,0.0,zaNn8WvaEanT9H6bgnIiPw,3.0,Ate here once but I might come back.  The food is palatable but I like Thai BBQ better.,0.0,AuIK5tF2GjO7SftHawTLKw
416,dYDuaXVyIXMXlmeMYf2ktw,0,2013-06-23,0.0,4_PJU0DIt5irWU0LgQ5PEQ,3.0,"The homemade cookies are delicious, and so are the Thrifty ice cream; but I just want more variety in dessert.",0.0,AuIK5tF2GjO7SftHawTLKw
417,VheEKc8mM7WcwILhM6fnaw,0,2009-08-06,0.0,YyoPPYt7utc7wr5BHd0-PA,4.0,My younger sister introduced me to Tutti Bella and I loved it! Picking which toppings to use is the highlight of soft-serve yogurt in Tutti Bella (same in Yogurtland).,0.0,AuIK5tF2GjO7SftHawTLKw
418,8Q6jl7OW8DZzwANggDspcw,0,2012-08-26,0.0,F4ELoYHmmrltynnXsaTnPA,4.0,"Ambiance is eye-candy, the food is good, the drinks are quiet lovely and the dessert menu will give you a toothache just by looking at it.   The menu is pricey but not overboard.  I liked my experience and would definitely go back again.",0.0,AuIK5tF2GjO7SftHawTLKw
419,Cr4ipI-tr-R8Q0NilkWNkA,0,2009-08-06,0.0,0Tb0YxC6frN-6g64b53yTQ,4.0,Located on the 64th floor of Mandalay Bay Hotel on the Las Vegas Strip where the view of the city is breathtaking.  I celebrated my 25th birthday here and we'll be celebrating my friend's 25th birthday here tonight! I love this place ~ ambiance is techie yet comfortable.,0.0,AuIK5tF2GjO7SftHawTLKw
420,IhNASEZ3XnBHmuuVnWdIwA,0,2016-06-13,0.0,xDq-iVJrKGprNpXNjAL0LA,5.0,"Great service! Delicious Boba! Yummy drinks! Great location (for me)! 
All I have are compliments for Brew Tea Bar. Even if their line is long, they don't lack great service. The drinks are always on point and I have never waited longer than 10 minutes. fyi - I always order 5 drinks or more so 10 minutes is lightning fast. XD They're pretty amazing! They have fresh taro topping (yummy!) and you can have that on any drink (if you want). Overall the best boba place in the Southwest!",0.0,AuIK5tF2GjO7SftHawTLKw
421,LrxDRg8SQdgHMoz3TSAYFg,3,2012-08-26,0.0,hrmSJm_xq5hQRnoYx4wFKA,4.0,"their menu has specialties that other Filipino restaurants do not have, and food is pretty good",3.0,AuIK5tF2GjO7SftHawTLKw
422,RnAb4KkRDmWUBWhhZhugZQ,0,2009-06-29,1.0,jWtCr0uTnNSBUbaktQSfog,4.0,I ate lunch here when my office was on Durango and it gets a little busy around noon to 2pm but the chicken and beef teriyaki is delicious and they serve Thai Iced Tea.,0.0,AuIK5tF2GjO7SftHawTLKw
423,8eSmXnZG0N1GRsqiFeU9uA,0,2009-06-29,0.0,9o_J5ccazEU9ANqvweU4zA,4.0,"Our pit stop before catching the latest flick on Town Square. 
Taro is yum!",0.0,AuIK5tF2GjO7SftHawTLKw
